,Sentence #,Word,Tag
705,Sentence: 47,KHÔNG,I-COM
706,Sentence: 47,GIAN,I-COM
707,Sentence: 47,XANH,I-COM
708,Sentence: 47,",",O
709,Sentence: 47,CÔNG,B-COM
710,Sentence: 47,TY,I-COM
711,Sentence: 47,TNHH,I-COM
712,Sentence: 47,MTV,I-COM
713,Sentence: 47,DVDL,I-COM
714,Sentence: 47,KHÔNG,I-COM
715,Sentence: 47,GIAN,I-COM
716,Sentence: 47,XANH,I-COM
717,Sentence: 47,",",O
718,Sentence: 47,CÔNG,B-COM
719,Sentence: 47,TY,I-COM
720,Sentence: 47,TNHH,I-COM
721,Sentence: 47,MỘT,I-COM
722,Sentence: 47,THÀNH,I-COM
723,Sentence: 47,VIÊN,I-COM
724,Sentence: 47,DỊCH,I-COM
725,Sentence: 47,VỤ,I-COM
726,Sentence: 47,DU,I-COM
727,Sentence: 47,LỊCH,I-COM
728,Sentence: 47,KHÔNG,I-COM
729,Sentence: 47,GIAN,I-COM
730,Sentence: 47,XANH,I-COM
731,Sentence: 48,THANH,B-COM
732,Sentence: 48,THAI,I-COM
733,Sentence: 48,TECOM,I-COM
734,Sentence: 48,"CO.,LTD",I-COM
735,Sentence: 48,",",O
736,Sentence: 48,THANH,B-COM
737,Sentence: 48,THAI,I-COM
738,Sentence: 48,TECOM,I-COM
739,Sentence: 48,"CO.,LTD",I-COM
740,Sentence: 48,",",O
741,Sentence: 48,CÔNG,B-COM
742,Sentence: 48,TY,I-COM
743,Sentence: 48,TNHH,I-COM
744,Sentence: 48,THƯƠNG,I-COM
745,Sentence: 48,MẠI,I-COM
746,Sentence: 48,VÀ,I-COM
747,Sentence: 48,DỊCH,I-COM
748,Sentence: 48,VỤ,I-COM
749,Sentence: 48,KỸ,I-COM
750,Sentence: 48,THUẬT,I-COM
751,Sentence: 48,THÀNH,I-COM
752,Sentence: 48,THÁI,I-COM
753,Sentence: 49,OTSV,B-COM
754,Sentence: 49,"CO.,LTD",I-COM
755,Sentence: 49,",",O
756,Sentence: 49,ONE,B-COM
757,Sentence: 49,TECH,I-COM
758,Sentence: 49,STOP,I-COM
759,Sentence: 49,VIETNAM,I-COM
760,Sentence: 49,COMPANY,I-COM
761,Sentence: 49,LIMITED,I-COM
762,Sentence: 49,",",O
763,Sentence: 49,CÔNG,B-COM
764,Sentence: 49,TY,I-COM
765,Sentence: 49,TNHH,I-COM
766,Sentence: 49,ONE,I-COM
767,Sentence: 49,TECH,I-COM
768,Sentence: 49,STOP,I-COM
769,Sentence: 49,VIỆT,I-COM
770,Sentence: 49,NAM,I-COM
771,Sentence: 50,CÔNG,B-COM
772,Sentence: 50,TY,I-COM
773,Sentence: 50,TNHH,I-COM
774,Sentence: 50,RIC,I-COM
775,Sentence: 50,CORPORATION,I-COM
776,Sentence: 50,LIMITED,I-COM
777,Sentence: 50,(NỘP,I-COM
778,Sentence: 50,HỘ,I-COM
779,Sentence: 50,NHÀ,I-COM
780,Sentence: 50,THẦU,I-COM
781,Sentence: 50,NƯỚC,I-COM
782,Sentence: 50,NGOÀI),I-COM
783,Sentence: 51,HOANG,B-COM
784,Sentence: 51,VAN,I-COM
785,Sentence: 51,TRANG,I-COM
786,Sentence: 51,LIMITED,I-COM
787,Sentence: 51,COMPANY,I-COM
788,Sentence: 51,",",O
789,Sentence: 51,HOANG,B-COM
790,Sentence: 51,VAN,I-COM
791,Sentence: 51,TRANG,I-COM
792,Sentence: 51,LIMITED,I-COM
793,Sentence: 51,COMPANY,I-COM
794,Sentence: 51,",",O
795,Sentence: 51,CÔNG,B-COM
796,Sentence: 51,TY,I-COM
797,Sentence: 51,TRÁCH,I-COM
798,Sentence: 51,NHIỆM,I-COM
799,Sentence: 51,HỮU,I-COM
800,Sentence: 51,HẠN,I-COM
801,Sentence: 51,HOÀNG,I-COM
802,Sentence: 51,VÂN,I-COM
803,Sentence: 51,TRANG,I-COM
804,Sentence: 52,MINH,B-COM
805,Sentence: 52,HIEP,I-COM
806,Sentence: 52,TRADING,I-COM
807,Sentence: 52,MANUFACTURING,I-COM
808,Sentence: 52,",",O
809,Sentence: 52,MINH,B-COM
810,Sentence: 52,HIEP,I-COM
811,Sentence: 52,TRADING,I-COM
812,Sentence: 52,MANUFACTURING,I-COM
813,Sentence: 52,COMPANY,I-COM
814,Sentence: 52,LIMITED,I-COM
815,Sentence: 52,",",O
816,Sentence: 52,CÔNG,B-COM
817,Sentence: 52,TY,I-COM
818,Sentence: 52,TNHH,I-COM
819,Sentence: 52,SẢN,I-COM
820,Sentence: 52,XUẤT,I-COM
821,Sentence: 52,THƯƠNG,I-COM
822,Sentence: 52,MẠI,I-COM
823,Sentence: 52,MINH,I-COM
824,Sentence: 52,HIỆP,I-COM
825,Sentence: 53,CÔNG,B-COM
826,Sentence: 53,TY,I-COM
827,Sentence: 53,TNHH,I-COM
828,Sentence: 53,SẢN,I-COM
829,Sentence: 53,XUẤT,I-COM
830,Sentence: 53,NƯỚC,I-COM
831,Sentence: 53,ĐÁ,I-COM
832,Sentence: 53,TINH,I-COM
833,Sentence: 53,KHIẾT,I-COM
834,Sentence: 53,AN,I-COM
835,Sentence: 53,PHÚ,I-COM
836,Sentence: 54,TRƯỜNG,B-COM
837,Sentence: 54,PHÁT,I-COM
838,Sentence: 54,COMPANYLIMITED,I-COM
839,Sentence: 54,",",O
840,Sentence: 54,TRƯỜNG,B-COM
841,Sentence: 54,PHÁT,I-COM
842,Sentence: 54,COMPANYLIMITED,I-COM
843,Sentence: 54,",",O
844,Sentence: 54,CÔNG,B-COM
845,Sentence: 54,TY,I-COM
846,Sentence: 54,TNHH,I-COM
847,Sentence: 54,XÂY,I-COM
848,Sentence: 54,DỰNG,I-COM
849,Sentence: 54,TRƯỜNG,I-COM
850,Sentence: 54,PHÁT,I-COM
851,Sentence: 55,CÔNG,B-COM
852,Sentence: 55,TY,I-COM
853,Sentence: 55,TNHH,I-COM
854,Sentence: 55,TÂN,I-COM
855,Sentence: 55,HOA,I-COM
856,Sentence: 55,NHÀN,I-COM
857,Sentence: 55,",",O
858,Sentence: 55,CÔNG,B-COM
859,Sentence: 55,TY,I-COM
860,Sentence: 55,TNHH,I-COM
861,Sentence: 55,TÂN,I-COM
862,Sentence: 55,HOA,I-COM
863,Sentence: 55,NHÀN,I-COM
864,Sentence: 55,",",O
865,Sentence: 55,CÔNG,B-COM
866,Sentence: 55,TY,I-COM
867,Sentence: 55,TNHH,I-COM
868,Sentence: 55,TÂN,I-COM
869,Sentence: 55,HOA,I-COM
870,Sentence: 55,NHÀN,I-COM
871,Sentence: 55,-,I-COM
872,Sentence: 55,GIA,I-COM
873,Sentence: 55,LAI,I-COM
874,Sentence: 56,BAO,B-COM
875,Sentence: 56,MINH,I-COM
876,Sentence: 56,"KHANG.,",I-COM
877,Sentence: 56,LTD,I-COM
878,Sentence: 56,",",O
879,Sentence: 56,CÔNG,B-COM
880,Sentence: 56,TY,I-COM
881,Sentence: 56,TNHH,I-COM
882,Sentence: 56,THƯƠNG,I-COM
883,Sentence: 56,MẠI,I-COM
884,Sentence: 56,QUỐC,I-COM
885,Sentence: 56,TẾ,I-COM
886,Sentence: 56,BẢO,I-COM
887,Sentence: 56,MINH,I-COM
888,Sentence: 56,KHANG,I-COM
889,Sentence: 57,365,B-COM
890,Sentence: 57,CONNECTION,I-COM
891,Sentence: 57,ONLINE,I-COM
892,Sentence: 57,COMPANY,I-COM
893,Sentence: 57,LIMITED,I-COM
894,Sentence: 57,",",O
895,Sentence: 57,365,B-COM
896,Sentence: 57,CONNECTION,I-COM
897,Sentence: 57,ONLINE,I-COM
898,Sentence: 57,COMPANY,I-COM
899,Sentence: 57,LIMITED,I-COM
900,Sentence: 57,",",O
901,Sentence: 57,CÔNG,B-COM
902,Sentence: 57,TY,I-COM
903,Sentence: 57,TNHH,I-COM
904,Sentence: 57,TRỰC,I-COM
905,Sentence: 57,TUYẾN,I-COM
906,Sentence: 57,KẾT,I-COM
907,Sentence: 57,NỐI,I-COM
908,Sentence: 57,365,I-COM
909,Sentence: 58,CÔNG,B-COM
910,Sentence: 58,TY,I-COM
911,Sentence: 58,TNHH,I-COM
912,Sentence: 58,THƯƠNG,I-COM
913,Sentence: 58,MẠI,I-COM
914,Sentence: 58,DỊCH,I-COM
915,Sentence: 58,VỤ,I-COM
916,Sentence: 58,TỔNG,I-COM
917,Sentence: 58,HỢP,I-COM
918,Sentence: 58,THÀNH,I-COM
919,Sentence: 58,DŨNG,I-COM
920,Sentence: 59,GIA,B-COM
921,Sentence: 59,THIEN,I-COM
922,Sentence: 59,CONSTRUCTION,I-COM
923,Sentence: 59,-,I-COM
924,Sentence: 59,DESIGN,I-COM
925,Sentence: 59,-,I-COM
926,Sentence: 59,CONSULTANT,I-COM
927,Sentence: 59,"CO.,LTD",I-COM
928,Sentence: 59,",",O
929,Sentence: 59,CÔNG,B-COM
930,Sentence: 59,TY,I-COM
931,Sentence: 59,TNHH,I-COM
932,Sentence: 59,TƯ,I-COM
933,Sentence: 59,VẤN,I-COM
934,Sentence: 59,-,I-COM
935,Sentence: 59,THIẾT,I-COM
936,Sentence: 59,KẾ,I-COM
937,Sentence: 59,-,I-COM
938,Sentence: 59,XÂY,I-COM
939,Sentence: 59,DỰNG,I-COM
940,Sentence: 59,GIA,I-COM
941,Sentence: 59,THIỆN,I-COM
942,Sentence: 60,CÔNG,B-COM
943,Sentence: 60,TY,I-COM
944,Sentence: 60,TNHH,I-COM
945,Sentence: 60,XÂY,I-COM
946,Sentence: 60,DỰNG,I-COM
947,Sentence: 60,MỸ,I-COM
948,Sentence: 60,THUẬT,I-COM
949,Sentence: 60,THIÊN,I-COM
950,Sentence: 60,PHÚC,I-COM
951,Sentence: 61,LIEN,B-COM
952,Sentence: 61,HUONG,I-COM
953,Sentence: 61,SERVICE,I-COM
954,Sentence: 61,PRODUCTION,I-COM
955,Sentence: 61,AND,I-COM
956,Sentence: 61,TRADING,I-COM
957,Sentence: 61,COMPANY,I-COM
958,Sentence: 61,LIMITED,I-COM
959,Sentence: 61,",",O
960,Sentence: 61,LIEN,B-COM
961,Sentence: 61,HUONG,I-COM
962,Sentence: 61,SERVICE,I-COM
963,Sentence: 61,PRODUCTION,I-COM
964,Sentence: 61,AND,I-COM
965,Sentence: 61,TRADING,I-COM
966,Sentence: 61,COMPANY,I-COM
967,Sentence: 61,LIMITED,I-COM
968,Sentence: 61,",",O
969,Sentence: 61,CÔNG,B-COM
970,Sentence: 61,TY,I-COM
971,Sentence: 61,TNHH,I-COM
972,Sentence: 61,THƯƠNG,I-COM
973,Sentence: 61,MẠI,I-COM
974,Sentence: 61,VÀ,I-COM
975,Sentence: 61,DỊCH,I-COM
976,Sentence: 61,VỤ,I-COM
977,Sentence: 61,SẢN,I-COM
978,Sentence: 61,XUẤT,I-COM
979,Sentence: 61,LIÊN,I-COM
980,Sentence: 61,HƯƠNG,I-COM
981,Sentence: 62,UP,B-COM
982,Sentence: 62,CONSTRUCTION,I-COM
983,Sentence: 62,AND,I-COM
984,Sentence: 62,DESIGN,I-COM
985,Sentence: 62,SERVICE,I-COM
986,Sentence: 62,TRADING,I-COM
987,Sentence: 62,PRODUCING,I-COM
988,Sentence: 62,"CO.,LTD",I-COM
989,Sentence: 62,",",O
990,Sentence: 62,UP,B-COM
991,Sentence: 62,CONSTRUCTION,I-COM
992,Sentence: 62,AND,I-COM
993,Sentence: 62,DESIGN,I-COM
994,Sentence: 62,SERVICE,I-COM
995,Sentence: 62,TRADING,I-COM
996,Sentence: 62,PRODUCING,I-COM
997,Sentence: 62,"CO.,LTD",I-COM
998,Sentence: 62,",",O
999,Sentence: 62,CÔNG,B-COM
1000,Sentence: 62,TY,I-COM
1001,Sentence: 62,TNHH,I-COM
1002,Sentence: 62,SẢN,I-COM
1003,Sentence: 62,XUẤT,I-COM
1004,Sentence: 62,THƯƠNG,I-COM
1005,Sentence: 62,MẠI,I-COM
1006,Sentence: 62,DỊCH,I-COM
1007,Sentence: 62,VỤ,I-COM
1008,Sentence: 62,THIẾT,I-COM
1009,Sentence: 62,KẾ,I-COM
1010,Sentence: 62,VÀ,I-COM
1011,Sentence: 62,XÂY,I-COM
1012,Sentence: 62,DỰNG,I-COM
1013,Sentence: 62,UP,I-COM
1014,Sentence: 63,HOMIE,B-COM
1015,Sentence: 63,CASHEWS,I-COM
1016,Sentence: 63,"CO.,LTD",I-COM
1017,Sentence: 63,",",O
1018,Sentence: 63,HOMIE,B-COM
1019,Sentence: 63,CASHEWS,I-COM
1020,Sentence: 63,COMPANY,I-COM
1021,Sentence: 63,LIMITED,I-COM
1022,Sentence: 63,",",O
1023,Sentence: 63,Công,B-COM
1024,Sentence: 63,Ty,I-COM
1025,Sentence: 63,TNHH,I-COM
1026,Sentence: 63,Homie,I-COM
1027,Sentence: 63,Cashews,I-COM
1028,Sentence: 64,CÔNG,B-COM
1029,Sentence: 64,TY,I-COM
1030,Sentence: 64,TNHH,I-COM
1031,Sentence: 64,2,I-COM
1032,Sentence: 64,THÀNH,I-COM
1033,Sentence: 64,VIÊN,I-COM
1034,Sentence: 64,CÔNG,I-COM
1035,Sentence: 64,THÀNH,I-COM
1036,Sentence: 64,LAND,I-COM
1037,Sentence: 64,",",O
1038,Sentence: 64,CÔNG,B-COM
1039,Sentence: 64,TY,I-COM
1040,Sentence: 64,TNHH,I-COM
1041,Sentence: 64,2,I-COM
1042,Sentence: 64,THÀNH,I-COM
1043,Sentence: 64,VIÊN,I-COM
1044,Sentence: 64,CÔNG,I-COM
1045,Sentence: 64,THÀNH,I-COM
1046,Sentence: 64,LAND,I-COM
1047,Sentence: 64,",",O
1048,Sentence: 64,CÔNG,B-COM
1049,Sentence: 64,TY,I-COM
1050,Sentence: 64,TNHH,I-COM
1051,Sentence: 64,2,I-COM
1052,Sentence: 64,THÀNH,I-COM
1053,Sentence: 64,VIÊN,I-COM
1054,Sentence: 64,CÔNG,I-COM
1055,Sentence: 64,THÀNH,I-COM
1056,Sentence: 64,LAND,I-COM
1057,Sentence: 65,CÔNG,B-COM
1058,Sentence: 65,TY,I-COM
1059,Sentence: 65,TNHH,I-COM
1060,Sentence: 65,VẬN,I-COM
1061,Sentence: 65,TẢI,I-COM
1062,Sentence: 65,NĂM,I-COM
1063,Sentence: 65,THU,I-COM
1064,Sentence: 66,MINH,B-COM
1065,Sentence: 66,TAM,I-COM
1066,Sentence: 66,TRADING,I-COM
1067,Sentence: 66,PRODUCTION,I-COM
1068,Sentence: 66,SERVICE,I-COM
1069,Sentence: 66,AND,I-COM
1070,Sentence: 66,CONSTRUCTION,I-COM
1071,Sentence: 66,COMPANY,I-COM
1072,Sentence: 66,",",O
1073,Sentence: 66,MINH,B-COM
1074,Sentence: 66,TAM,I-COM
1075,Sentence: 66,TRADING,I-COM
1076,Sentence: 66,PRODUCTION,I-COM
1077,Sentence: 66,SERVICE,I-COM
1078,Sentence: 66,AND,I-COM
1079,Sentence: 66,CONSTRUCTION,I-COM
1080,Sentence: 66,COMPANY,I-COM
1081,Sentence: 66,",",O
1082,Sentence: 66,CÔNG,B-COM
1083,Sentence: 66,TY,I-COM
1084,Sentence: 66,TNHH,I-COM
1085,Sentence: 66,XÂY,I-COM
1086,Sentence: 66,DỰNG,I-COM
1087,Sentence: 66,VÀ,I-COM
1088,Sentence: 66,DỊCH,I-COM
1089,Sentence: 66,VỤ,I-COM
1090,Sentence: 66,SẢN,I-COM
1091,Sentence: 66,XUẤT,I-COM
1092,Sentence: 66,THƯƠNG,I-COM
1093,Sentence: 66,MẠI,I-COM
1094,Sentence: 66,MINH,I-COM
1095,Sentence: 66,TÂM,I-COM
1096,Sentence: 67,CÔNG,B-COM
1097,Sentence: 67,TY,I-COM
1098,Sentence: 67,TNHH,I-COM
1099,Sentence: 67,ĐÔNG,I-COM
1100,Sentence: 67,HƯNG,I-COM
1101,Sentence: 68,PID,B-COM
1102,Sentence: 68,",",O
1103,Sentence: 68,PID,B-COM
1104,Sentence: 68,",",O
1105,Sentence: 68,CÔNG,B-COM
1106,Sentence: 68,TY,I-COM
1107,Sentence: 68,CỔ,I-COM
1108,Sentence: 68,PHẦN,I-COM
1109,Sentence: 68,THƯƠNG,I-COM
1110,Sentence: 68,MẠI,I-COM
1111,Sentence: 68,VÀ,I-COM
1112,Sentence: 68,ĐẦU,I-COM
1113,Sentence: 68,TƯ,I-COM
1114,Sentence: 68,XÂY,I-COM
1115,Sentence: 68,DỰNG,I-COM
1116,Sentence: 68,ĐẠI,I-COM
1117,Sentence: 68,PHÚ,I-COM
1118,Sentence: 69,TAN,B-COM
1119,Sentence: 69,PHUNG,I-COM
1120,Sentence: 69,HOANG,I-COM
1121,Sentence: 69,TRADING,I-COM
1122,Sentence: 69,BUILDING,I-COM
1123,Sentence: 69,COMPANY,I-COM
1124,Sentence: 69,LIMITED,I-COM
1125,Sentence: 69,",",O
1126,Sentence: 69,CÔNG,B-COM
1127,Sentence: 69,TY,I-COM
1128,Sentence: 69,TNHH,I-COM
1129,Sentence: 69,THƯƠNG,I-COM
1130,Sentence: 69,MẠI,I-COM
1131,Sentence: 69,XÂY,I-COM
1132,Sentence: 69,DỰNG,I-COM
1133,Sentence: 69,TÂN,I-COM
1134,Sentence: 69,PHỤNG,I-COM
1135,Sentence: 69,HOÀNG,I-COM
1136,Sentence: 70,BAO,B-COM
1137,Sentence: 70,LINH,I-COM
1138,Sentence: 70,CONSTRUCTION,I-COM
1139,Sentence: 70,INVESTMENT,I-COM
1140,Sentence: 70,DESIGN,I-COM
1141,Sentence: 70,CONSULTANCY,I-COM
1142,Sentence: 70,COMPANY,I-COM
1143,Sentence: 70,",",O
1144,Sentence: 70,Bao,B-COM
1145,Sentence: 70,Linh,I-COM
1146,Sentence: 70,Construction,I-COM
1147,Sentence: 70,Investment,I-COM
1148,Sentence: 70,Design,I-COM
1149,Sentence: 70,Consultancy,I-COM
1150,Sentence: 70,Company,I-COM
1151,Sentence: 70,Limited,I-COM
1152,Sentence: 70,",",O
1153,Sentence: 70,Công,B-COM
1154,Sentence: 70,Ty,I-COM
1155,Sentence: 70,TNHH,I-COM
1156,Sentence: 70,Tư,I-COM
1157,Sentence: 70,Vấn,I-COM
1158,Sentence: 70,Thiết,I-COM
1159,Sentence: 70,Kế,I-COM
1160,Sentence: 70,Đầu,I-COM
1161,Sentence: 70,Tư,I-COM
1162,Sentence: 70,Xây,I-COM
1163,Sentence: 70,Dựng,I-COM
1164,Sentence: 70,Bảo,I-COM
1165,Sentence: 70,Linh,I-COM
1166,Sentence: 71,VIKOTECH,B-COM
1167,Sentence: 71,",",O
1168,Sentence: 71,VIKOTECH,B-COM
1169,Sentence: 71,",",O
1170,Sentence: 71,CÔNG,B-COM
1171,Sentence: 71,TY,I-COM
1172,Sentence: 71,CỔ,I-COM
1173,Sentence: 71,PHẦN,I-COM
1174,Sentence: 71,VIKOTECH,I-COM
1175,Sentence: 72,UNINATION,B-COM
1176,Sentence: 72,"CO.,LTD",I-COM
1177,Sentence: 72,",",O
1178,Sentence: 72,UNINATION,B-COM
1179,Sentence: 72,"CO.,LTD",I-COM
1180,Sentence: 72,",",O
1181,Sentence: 72,CÔNG,B-COM
1182,Sentence: 72,TY,I-COM
1183,Sentence: 72,TNHH,I-COM
1184,Sentence: 72,THƯƠNG,I-COM
1185,Sentence: 72,MẠI,I-COM
1186,Sentence: 72,QUỐC,I-COM
1187,Sentence: 72,LIÊN,I-COM
1188,Sentence: 73,MINH,B-COM
1189,Sentence: 73,CONG,I-COM
1190,Sentence: 73,"CO.,",I-COM
1191,Sentence: 73,LTD,I-COM
1192,Sentence: 73,",",O
1193,Sentence: 73,CÔNG,B-COM
1194,Sentence: 73,TY,I-COM
1195,Sentence: 73,TNHH,I-COM
1196,Sentence: 73,MINH,I-COM
1197,Sentence: 73,CÔNG,I-COM
1198,Sentence: 74,FUME,B-COM
1199,Sentence: 74,JSC,I-COM
1200,Sentence: 74,",",O
1201,Sentence: 74,FUTURE,B-COM
1202,Sentence: 74,METAL,I-COM
1203,Sentence: 74,TRADING,I-COM
1204,Sentence: 74,JOINT,I-COM
1205,Sentence: 74,STOCK,I-COM
1206,Sentence: 74,COMPANY,I-COM
1207,Sentence: 74,",",O
1208,Sentence: 74,CÔNG,B-COM
1209,Sentence: 74,TY,I-COM
1210,Sentence: 74,CP,I-COM
1211,Sentence: 74,THƯƠNG,I-COM
1212,Sentence: 74,MẠI,I-COM
1213,Sentence: 74,KIM,I-COM
1214,Sentence: 74,KHÍ,I-COM
1215,Sentence: 74,TƯƠNG,I-COM
1216,Sentence: 74,LAI,I-COM
1217,Sentence: 75,DAISY,B-COM
1218,Sentence: 75,VINA,I-COM
1219,Sentence: 75,"CO.,",I-COM
1220,Sentence: 75,LTD,I-COM
1221,Sentence: 75,",",O
1222,Sentence: 75,DAISY,B-COM
1223,Sentence: 75,VINA,I-COM
1224,Sentence: 75,"CO.,",I-COM
1225,Sentence: 75,LTD,I-COM
1226,Sentence: 75,",",O
1227,Sentence: 75,CÔNG,B-COM
1228,Sentence: 75,TY,I-COM
1229,Sentence: 75,TNHH,I-COM
1230,Sentence: 75,DAISY,I-COM
1231,Sentence: 75,VINA,I-COM
1232,Sentence: 76,CÔNG,B-COM
1233,Sentence: 76,TY,I-COM
1234,Sentence: 76,TNHH,I-COM
1235,Sentence: 76,CƠ,I-COM
1236,Sentence: 76,KHÍ,I-COM
1237,Sentence: 76,QUỐC,I-COM
1238,Sentence: 76,PHÁT,I-COM
1239,Sentence: 76,ĐẠT,I-COM
1240,Sentence: 77,ALPHA,B-COM
1241,Sentence: 77,S.T.E,I-COM
1242,Sentence: 77,"CO.,",I-COM
1243,Sentence: 77,LTD,I-COM
1244,Sentence: 77,",",O
1245,Sentence: 77,ALPHA,B-COM
1246,Sentence: 77,S.T.E,I-COM
1247,Sentence: 77,"CO.,",I-COM
1248,Sentence: 77,LTD,I-COM
1249,Sentence: 77,",",O
1250,Sentence: 77,CÔNG,B-COM
1251,Sentence: 77,TY,I-COM
1252,Sentence: 77,TNHH,I-COM
1253,Sentence: 77,THIẾT,I-COM
1254,Sentence: 77,BỊ,I-COM
1255,Sentence: 77,CÔNG,I-COM
1256,Sentence: 77,NGHỆ,I-COM
1257,Sentence: 77,&,I-COM
1258,Sentence: 77,DỊCH,I-COM
1259,Sentence: 77,VỤ,I-COM
1260,Sentence: 77,ALPHA,I-COM
1261,Sentence: 78,CÔNG,B-COM
1262,Sentence: 78,TY,I-COM
1263,Sentence: 78,BẢO,I-COM
1264,Sentence: 78,VIỆT,I-COM
1265,Sentence: 78,BẾN,I-COM
1266,Sentence: 78,THÀNH,I-COM
1267,Sentence: 79,Công,B-COM
1268,Sentence: 79,Ty,I-COM
1269,Sentence: 79,TNHH,I-COM
1270,Sentence: 79,Xuất,I-COM
1271,Sentence: 79,Nhập,I-COM
1272,Sentence: 79,Khẩu,I-COM
1273,Sentence: 79,Phát,I-COM
1274,Sentence: 79,Triển,I-COM
1275,Sentence: 79,Thành,I-COM
1276,Sentence: 79,Long,I-COM
1277,Sentence: 79,",",O
1278,Sentence: 79,Công,B-COM
1279,Sentence: 79,Ty,I-COM
1280,Sentence: 79,TNHH,I-COM
1281,Sentence: 79,Xuất,I-COM
1282,Sentence: 79,Nhập,I-COM
1283,Sentence: 79,Khẩu,I-COM
1284,Sentence: 79,Phát,I-COM
1285,Sentence: 79,Triển,I-COM
1286,Sentence: 79,Thành,I-COM
1287,Sentence: 79,Long,I-COM
1288,Sentence: 80,DOAN,B-COM
1289,Sentence: 80,TY,I-COM
1290,Sentence: 80,COMPANY,I-COM
1291,Sentence: 80,LIMITED,I-COM
1292,Sentence: 80,",",O
1293,Sentence: 80,DOAN,B-COM
1294,Sentence: 80,TY,I-COM
1295,Sentence: 80,COMPANY,I-COM
1296,Sentence: 80,LIMITED,I-COM
1297,Sentence: 80,",",O
1298,Sentence: 80,CÔNG,B-COM
1299,Sentence: 80,TY,I-COM
1300,Sentence: 80,TNHH,I-COM
1301,Sentence: 80,MTV,I-COM
1302,Sentence: 80,ĐOÀN,I-COM
1303,Sentence: 80,TỶ,I-COM
1304,Sentence: 81,ADA,B-COM
1305,Sentence: 81,VIET,I-COM
1306,Sentence: 81,NAM,I-COM
1307,Sentence: 81,"CO.,LTD",I-COM
1308,Sentence: 81,",",O
1309,Sentence: 81,ADA,B-COM
1310,Sentence: 81,VIET,I-COM
1311,Sentence: 81,NAM,I-COM
1312,Sentence: 81,"CO.,LTD",I-COM
1313,Sentence: 81,",",O
1314,Sentence: 81,CÔNG,B-COM
1315,Sentence: 81,TY,I-COM
1316,Sentence: 81,TNHH,I-COM
1317,Sentence: 81,ADA,I-COM
1318,Sentence: 81,VIỆT,I-COM
1319,Sentence: 81,NAM,I-COM
1320,Sentence: 82,VIET,B-COM
1321,Sentence: 82,LONG,I-COM
1322,Sentence: 82,MED,I-COM
1323,Sentence: 82,"CO.,LTD",I-COM
1324,Sentence: 82,",",O
1325,Sentence: 82,VIET,B-COM
1326,Sentence: 82,LONG,I-COM
1327,Sentence: 82,MEDICAL,I-COM
1328,Sentence: 82,COMPANY,I-COM
1329,Sentence: 82,LIMITED,I-COM
1330,Sentence: 82,",",O
1331,Sentence: 82,CÔNG,B-COM
1332,Sentence: 82,TY,I-COM
1333,Sentence: 82,TNHH,I-COM
1334,Sentence: 82,Y,I-COM
1335,Sentence: 82,TẾ,I-COM
1336,Sentence: 82,VIỆT,I-COM
1337,Sentence: 82,LONG,I-COM
1338,Sentence: 83,VPĐD,B-COM
1339,Sentence: 83,INFRAS,I-COM
1340,Sentence: 83,MIỀN,I-COM
1341,Sentence: 83,TRUNG,I-COM
1342,Sentence: 83,",",O
1343,Sentence: 83,CÔNG,B-COM
1344,Sentence: 83,TY,I-COM
1345,Sentence: 83,CỔ,I-COM
1346,Sentence: 83,PHẦN,I-COM
1347,Sentence: 83,TƯ,I-COM
1348,Sentence: 83,VẤN,I-COM
1349,Sentence: 83,ĐẦU,I-COM
1350,Sentence: 83,TƯ,I-COM
1351,Sentence: 83,PHÁT,I-COM
1352,Sentence: 83,TRIỂN,I-COM
1353,Sentence: 83,HẠ,I-COM
1354,Sentence: 83,TẦNG,I-COM
1355,Sentence: 83,VIỄN,I-COM
1356,Sentence: 83,THÔNG,I-COM
1357,Sentence: 84,ISISS,B-COM
1358,Sentence: 84,"TRASE.,JSC",I-COM
1359,Sentence: 84,",",O
1360,Sentence: 84,ISISS,B-COM
1361,Sentence: 84,"TRASE.,JSC",I-COM
1362,Sentence: 84,",",O
1363,Sentence: 84,CÔNG,B-COM
1364,Sentence: 84,TY,I-COM
1365,Sentence: 84,CỔ,I-COM
1366,Sentence: 84,PHẦN,I-COM
1367,Sentence: 84,THƯƠNG,I-COM
1368,Sentence: 84,MẠI,I-COM
1369,Sentence: 84,VÀ,I-COM
1370,Sentence: 84,DỊCH,I-COM
1371,Sentence: 84,VỤ,I-COM
1372,Sentence: 84,TỔNG,I-COM
1373,Sentence: 84,HỢP,I-COM
1374,Sentence: 84,THIÊN,I-COM
1375,Sentence: 84,LỘC,I-COM
1376,Sentence: 84,ISISS,I-COM
1377,Sentence: 85,SONG,B-COM
1378,Sentence: 85,LOC,I-COM
1379,Sentence: 85,CONSTRUCTION,I-COM
1380,Sentence: 85,AND,I-COM
1381,Sentence: 85,"INTERIOR,",I-COM
1382,Sentence: 85,JSC,I-COM
1383,Sentence: 85,",",O
1384,Sentence: 85,CÔNG,B-COM
1385,Sentence: 85,TY,I-COM
1386,Sentence: 85,CP,I-COM
1387,Sentence: 85,XÂY,I-COM
1388,Sentence: 85,DỰNG,I-COM
1389,Sentence: 85,VÀ,I-COM
1390,Sentence: 85,NỘI,I-COM
